"lat","basedatetime","vesseltype","cog","imo","vesselname","length","callsign","mmsi","millis70","status","sog","width","heading","lon","cargo","draft","satName","satLat","satLong","satMillis70","distanceKm","isHit"
56.60658,"2016-01-01T20:44:50","1001",-89,"IMO8030491","TEMPO SEA",35.36,"WDI4327","367045260","1451681090000","under way using engine",9.2,9.15,318,-170.3395,"10",,"25544",8.294986275435098,126.96684932051221,"1451685759180",7599.331,1
54.39358,"2016-01-01T20:45:22","1004",-142.1,"IMO9584504","RARAKA",225,"9HA2965","256936000","1451681122000","under way using engine",11,32.26,271,-166.42086,"79",14.3,"25544",9.921646778596429,128.1549818908964,"1451685759180",7542.182,1
54.39348,"2016-01-01T20:46:32","1004",-141.2,"IMO9584504","RARAKA",225,"9HA2965","256936000","1451681192000","under way using engine",11,32.26,272,-166.42687,"79",14.3,"25544",13.459850842179122,130.80277612568779,"1451685759180",7053.615,1
56.61104,"2016-01-01T20:47:10","1001",-88.9,"IMO8030491","TEMPO SEA",35.36,"WDI4327","367045260","1451681230000","under way using engine",9,9.15,317,-170.34636,"10",,"25544",15.36610494896774,132.2749911721904,"1451685759180",6625.166,1
54.39339,"2016-01-01T20:47:42","1004",-140.3,"IMO9584504","RARAKA",225,"9HA2965","256936000","1451681262000","under way using engine",11,32.26,272,-166.43307,"79",14.3,"25544",16.96178289860229,133.53764708584012,"1451685759180",6565.247,1
54.39331,"2016-01-01T20:48:53","1004",-141.2,"IMO9584504","RARAKA",225,"9HA2965","256936000","1451681333000","under way using engine",11,32.26,271,-166.4392,"79",14.3,"25544",20.464906974243895,136.42741523920165,"1451685759180",6070.2,1
56.61459,"2016-01-01T20:49:01","1001",-90.7,"IMO8030491","TEMPO SEA",35.36,"WDI4327","367045260","1451681341000","under way using engine",8.8,9.15,317,-170.35188,"10",,"25544",20.855971960305776,136.76161031977216,"1451685759180",5854.033,1
54.39321,"2016-01-01T20:50:01","1004",-141.5,"IMO9584504","RARAKA",225,"9HA2965","256936000","1451681401000","under way using engine",11.1,32.26,271,-166.44525,"79",14.3,"25544",23.76162124989215,139.33170003306887,"1451685759180",5596.4,1
56.61804,"2016-01-01T20:50:51","1001",-91.6,"IMO8030491","TEMPO SEA",35.36,"WDI4327","367045260","1451681451000","under way using engine",8.9,9.15,318,-170.35718,"10",,"25544",26.141448266077973,141.56916332932371,"1451685759180",5091.57,1
54.39309,"2016-01-01T20:51:12","1004",-141.8,"IMO9584504","RARAKA",225,"9HA2965","256936000","1451681472000","under way using engine",11.1,32.26,271,-166.4515,"79",14.3,"25544",27.128199271370864,142.53797771044765,"1451685759180",5102.133,1
56.62049,"2016-01-01T20:52:10","1001",-90,"IMO8030491","TEMPO SEA",35.36,"WDI4327","367045260","1451681530000","under way using engine",8.9,9.15,317,-170.36098,"10",,"25544",29.809201800678498,145.31315769360424,"1451685759180",4545.472,1
54.39295,"2016-01-01T20:52:22","1004",-142.6,"IMO9584504","RARAKA",225,"9HA2965","256936000","1451681542000","under way using engine",11.1,32.26,271,-166.45761,"79",14.3,"25544",30.35506465753881,145.9069085261312,"1451685759180",4615.346,1
56.62244,"2016-01-01T20:53:11","1001",-90.3,"IMO8030491","TEMPO SEA",35.36,"WDI4327","367045260","1451681591000","under way using engine",8.9,9.15,318,-170.364,"10",,"25544",32.549073311191414,148.4075899754179,"1451685759180",4124.95,1
54.39279,"2016-01-01T20:53:32","1004",-141.4,"IMO9584504","RARAKA",225,"9HA2965","256936000","1451681612000","under way using engine",11.1,32.26,272,-166.46375,"79",14.3,"25544",33.47088924444292,149.5190679451325,"1451685759180",4129.171,1
56.62488,"2016-01-01T20:54:30","1001",-88.4,"IMO8030491","TEMPO SEA",35.36,"WDI4327","367045260","1451681670000","under way using engine",9,9.15,317,-170.36781,"10",,"25544",35.95248398178587,152.72417624028603,"1451685759180",3582.349,1
54.39267,"2016-01-01T20:54:43","1004",-141.1,"IMO9584504","RARAKA",225,"9HA2965","256936000","1451681683000","under way using engine",11.1,32.26,272,-166.46991,"79",14.3,"25544",36.49467310478423,153.47149311555913,"1451685759180",3636.824,1
56.62711,"2016-01-01T20:55:41","1001",-91.6,"IMO8030491","TEMPO SEA",35.36,"WDI4327","367045260","1451681741000","under way using engine",8.8,9.15,318,-170.37126,"10",,"25544",38.84388223179148,156.94525861503098,"1451685759180",3097.393,1
54.39258,"2016-01-01T20:55:52","1004",-140.5,"IMO9584504","RARAKA",225,"9HA2965","256936000","1451681752000","under way using engine",11,32.26,272,-166.47597,"79",14.3,"25544",39.27565067380402,157.63101450488764,"1451685759180",3159.281,1
56.6293,"2016-01-01T20:56:51","1001",-88.3,"IMO8030491","TEMPO SEA",35.36,"WDI4327","367045260","1451681811000","under way using engine",8.9,9.15,318,-170.37466,"10",,"25544",41.50827820334568,161.46560862360334,"1451685759180",2623.022,1
54.39247,"2016-01-01T20:57:01","1004",-141.3,"IMO9584504","RARAKA",225,"9HA2965","256936000","1451681821000","under way using engine",11.1,32.26,271,-166.48199,"79",14.3,"25544",41.87186328003773,162.1426422367955,"1451685759180",2682.991,1
56.63178,"2016-01-01T20:58:11","1001",-89,"IMO8030491","TEMPO SEA",35.36,"WDI4327","367045260","1451681891000","under way using engine",9,9.15,318,-170.37861,"10",,"25544",44.28275389978213,167.11375206134042,"1451685759180",2088.439,1
54.39233,"2016-01-01T20:58:12","1004",-141.2,"IMO9584504","RARAKA",225,"9HA2965","256936000","1451681892000","under way using engine",11.1,32.26,271,-166.48833,"79",14.3,"25544",44.31538521394185,167.1877795730817,"1451685759180",2194.821,1
56.634,"2016-01-01T20:59:21","1001",-88.9,"IMO8030491","TEMPO SEA",35.36,"WDI4327","367045260","1451681961000","under way using engine",9.1,9.15,317,-170.38198,"10",,"25544",46.43049837519247,172.50634571450595,"1451685759180",1632.954,1
54.39216,"2016-01-01T20:59:22","1004",-142.2,"IMO9584504","RARAKA",225,"9HA2965","256936000","1451681962000","under way using engine",11.1,32.26,272,-166.4944,"79",14.3,"25544",46.45907278719043,172.58649731909563,"1451685759180",1716.788,1
56.63749,"2016-01-01T21:01:10","1001",-89.5,"IMO8030491","TEMPO SEA",35.36,"WDI4327","367045260","1451682070000","under way using engine",9,9.15,318,-170.38732,"10",,"25544",49.1517924665715,-178.24930720157317,"1451685759180",985.095,1
56.63942,"2016-01-01T21:02:11","1001",-91.2,"IMO8030491","TEMPO SEA",35.36,"WDI4327","367045260","1451682131000","under way using engine",9.1,9.15,318,-170.39026,"10",,"25544",50.29230461370701,-172.6584749591601,"1451685759180",722.264,1
56.64201,"2016-01-01T21:03:31","1001",-90.3,"IMO8030491","TEMPO SEA",35.36,"WDI4327","367045260","1451682211000","under way using engine",9.2,9.15,318,-170.39412,"10",,"25544",51.31965449260533,-164.96430459782687,"1451685759180",690.441,1
56.6443,"2016-01-01T21:04:41","1001",-88.8,"IMO8030491","TEMPO SEA",35.36,"WDI4327","367045260","1451682281000","under way using engine",9.2,9.15,317,-170.39753,"10",,"25544",51.751871945769814,-158.01120695823352,"1451685759180",971.018,1
56.64664,"2016-01-01T21:05:52","1001",-88.8,"IMO8030491","TEMPO SEA",35.36,"WDI4327","367045260","1451682352000","under way using engine",9.3,9.15,317,-170.40102,"10",,"25544",51.72888100525466,-150.89295559069006,"1451685759180",1377.455,1
54.39138,"2016-01-01T21:06:11","1004",-143.1,"IMO9584504","RARAKA",225,"9HA2965","256936000","1451682371000","under way using engine",11.1,32.26,270,-166.53041,"79",14.3,"25544",51.64365861980543,-148.99611149608364,"1451685759180",1209.875,1
56.6492,"2016-01-01T21:07:10","1001",-89.7,"IMO8030491","TEMPO SEA",35.36,"WDI4327","367045260","1451682430000","under way using engine",9.2,9.15,318,-170.40482,"10",,"25544",51.16976051667934,-143.17463472688414,"1451685759180",1872.181,1
54.39121,"2016-01-01T21:07:22","1004",-141.8,"IMO9584504","RARAKA",225,"9HA2965","256936000","1451682442000","under way using engine",11.1,32.26,272,-166.53652,"79",14.3,"25544",51.03535210618622,-142.00820702763284,"1451685759180",1686.531,1
56.65149,"2016-01-01T21:08:21","1001",-90.3,"IMO8030491","TEMPO SEA",35.36,"WDI4327","367045260","1451682501000","under way using engine",9,9.15,316,-170.40833,"10",,"25544",50.194539638392094,-136.39054807209055,"1451685759180",2340.401,1
